StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,consent,partisanship,heardOfRCV,votedRCV,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,selfreportPlurality,selfreportRCV,comp1_pl,comp1_rcv,comp2_pl,comp2_rcv,comp3_Bwins,what_happens,mandateLib,PrimaryFair,PrimaryFair_DO,PrimaryMandate,PrimaryMandate_DO,feedback,assignmentId,projectId,InfoTreatment,ThirdParty,SecondPartyVS,ThirdPartyVS,Create New Field or Choose From Dropdown...,FL_18_DO,FL_12_DO,FL_15_DO,fairness,mandate,fairness_DO,mandate_DO,StartTime (America/Chicago),CompletionTime (America/Chicago),CompletionType,CompletionCode,Payment,Bonus,Fees,Status.y,QueryString,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Ethnicity,Gender,Voter Registration,Country Of Residence,Household Income,Race,Employment Status
2025-04-28T10:20:13Z,2025-04-28T10:24:24Z,IP Address,24.104.209.112,100,250,TRUE,2025-04-28T10:24:24Z,40.9285,-73.8282,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Perfectly well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,What a crazy process that would be! I thought I understood it at first but now I see it is different than I thought.,ccc37482-24ee-46dc-b71c-67e0931e04aa,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_21|FL_20|FL_19,FL_13,FL_17,The Republican winning (by plurality rules),Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:11 AM,04/28/2025 11:24:28 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,70,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$50,000-$59,999",White,Full-time
2025-04-28T10:20:02Z,2025-04-28T10:24:25Z,IP Address,50.172.194.50,100,263,TRUE,2025-04-28T10:24:25Z,29.6471,-95.4871,EN,0.800000011920929,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,2.564,13.783,71.748,4,Moderately well,Slightly well,Candidate A,Candidate B,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,1614d253-8028-42e7-b46a-f8e666fa923d,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,35,18,NA,FL_20|FL_19|FL_21,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:00 AM,04/28/2025 11:24:28 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,36,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,"Science, Technology, Engineering & Mathematics",In a relationship,Something else,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$10,000-$19,999",White,Business Owner
2025-04-28T10:20:10Z,2025-04-28T10:24:25Z,IP Address,108.195.17.64,100,255,TRUE,2025-04-28T10:24:26Z,34.0782,-84.6485,EN,0.4000000059604645,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,23ad0e92-6694-4228-8775-15fc2a055eac,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_21|FL_20|FL_19,FL_13,FL_16,The Democrat winning (by RCV rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:07 AM,04/28/2025 11:24:51 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,22,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Independent,"Yes, Puerto Rican",Woman,Yes,United States,"$200,000-$224,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:19:49Z,2025-04-28T10:24:30Z,IP Address,73.242.181.134,100,280,TRUE,2025-04-28T10:24:30Z,35.0706,-106.5066,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,0,0,100.601,0,Very well,Very well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,34c7d25a-6d8f-4991-90b6-50b6bdab59e3,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,44,9,NA,FL_19|FL_20|FL_21,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:47 AM,04/28/2025 11:24:33 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,40,"Associate degree (for example: AA, AS)",Female,Marketing and Sales,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$125,000-$149,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:19:51Z,2025-04-28T10:24:30Z,IP Address,129.222.254.211,100,278,TRUE,2025-04-28T10:24:30Z,33.7485,-84.3871,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,0,0,100.031,0,Slightly well,Very well,Candidate A,Not enough information,Candidate A,Not enough information,Not enough information,Your vote goes to your next preferred candidate,The Republican,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,65846a8b-89f5-4836-aaff-deccbead83d4,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_19|FL_20|FL_21,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:50 AM,04/28/2025 11:24:35 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,37,High school graduate - high school diploma or the equivalent (for example: GED),Female,Arts,In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$50,000-$59,999",White,Full-time
2025-04-28T10:19:51Z,2025-04-28T10:24:32Z,IP Address,72.83.161.183,100,281,TRUE,2025-04-28T10:24:32Z,38.9251,-77.392,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Very well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,77ecb847-65b0-4326-a0d3-28a7da955aee,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:49 AM,04/28/2025 11:24:34 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,48,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,In a relationship,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$100,000-$124,999",White,Part-time
2025-04-28T10:20:06Z,2025-04-28T10:24:34Z,IP Address,81.161.4.158,100,268,TRUE,2025-04-28T10:24:35Z,40.7662,-74.0178,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,Yes,NA,NA,NA,NA,Slightly well,Very well,Candidate A,Candidate B,Candidate A,Candidate C,Candidate B,Your vote goes to the winning candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,8bd5478d-0af7-4835-afc6-7ab4613ce223,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_21|FL_20|FL_19,FL_13,FL_16,The Democrat winning (by RCV rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:02 AM,04/28/2025 11:24:40 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,35,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$40,000-$49,999",White,Full-time
2025-04-28T10:19:50Z,2025-04-28T10:24:35Z,IP Address,104.59.219.234,100,284,TRUE,2025-04-28T10:24:35Z,37.9448,-122.0279,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,Yes,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,3943f1e1-99e3-4ca0-afbe-490edb473828,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_21|FL_20|FL_19,FL_13,FL_17,The Republican winning (by plurality rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:48 AM,04/28/2025 11:24:39 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,59,"Some college, but no degree",Male,Information Technology,In a relationship,Prefer not to say,Prefer not to say,Man,Yes,United States,Prefer not to say,Prefer not to say,Business Owner
2025-04-28T10:20:27Z,2025-04-28T10:24:36Z,IP Address,174.63.67.249,100,248,TRUE,2025-04-28T10:24:37Z,38.8898,-104.7433,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Very well,Moderately well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,9c9e529e-6fcd-4d6b-872f-7687b4ad0873,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:25 AM,04/28/2025 11:24:41 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,40,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$225,000-$249,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:20:00Z,2025-04-28T10:24:41Z,IP Address,67.3.166.197,100,280,TRUE,2025-04-28T10:24:41Z,41.2341,-96.169,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,77.029,81.449,82.521,2,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,93aedf39-871d-42f2-8226-e9eeb1bdcdeb,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_19|FL_20|FL_21,FL_13,FL_17,The Republican winning (by plurality rules),Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:58 AM,04/28/2025 11:24:46 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,41,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,In a relationship,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$125,000-$149,999",White,Full-time
2025-04-28T10:20:00Z,2025-04-28T10:24:44Z,IP Address,152.97.80.228,100,283,TRUE,2025-04-28T10:24:45Z,36.0527,-85.0138,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,0,0,93.294,0,Perfectly well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,5b21ed3a-8014-43ae-b0a7-6d7b2d05c33e,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,35,18,NA,FL_19|FL_20|FL_21,FL_13,FL_16,The Democrat winning (by RCV rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:59 AM,04/28/2025 11:24:48 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,49,High school graduate - high school diploma or the equivalent (for example: GED),Male,Information Technology,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$30,000-$39,999",White,Full-time
2025-04-28T10:20:10Z,2025-04-28T10:24:46Z,IP Address,75.167.0.244,100,276,TRUE,2025-04-28T10:24:47Z,33.5132,-112.083,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,Thank you,de7a64c0-857d-4fb8-b41e-3610019bc39e,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,44,9,NA,FL_21|FL_19|FL_20,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:07 AM,04/28/2025 11:24:49 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,34,"Some college, but no degree",Male,"Science, Technology, Engineering & Mathematics",In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$150,000-$174,999",White,Full-time
2025-04-28T10:19:58Z,2025-04-28T10:24:46Z,IP Address,73.174.76.3,100,288,TRUE,2025-04-28T10:24:47Z,40.4064,-79.9856,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Not sure,Not sure,NA,NA,NA,NA,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,79975207-277c-4947-bd08-904643b5aae5,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,35,18,NA,FL_20|FL_21|FL_19,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:46 AM,04/28/2025 11:24:48 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,48,"Some college, but no degree",Female,Other,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$20,000-$29,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:19:54Z,2025-04-28T10:24:52Z,IP Address,66.51.193.93,100,297,TRUE,2025-04-28T10:24:52Z,42.514,-76.3466,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,94030ffe-d66d-4a02-a1a2-ddc8dc9ff535,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,44,9,NA,FL_21|FL_19|FL_20,FL_14,FL_17,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:52 AM,04/28/2025 11:24:58 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,41,"Associate degree (for example: AA, AS)",Male,"Transportation, Distribution & Logistics",Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$100,000-$124,999",White,Full-time
2025-04-28T10:21:19Z,2025-04-28T10:24:55Z,IP Address,71.25.224.105,100,216,TRUE,2025-04-28T10:24:55Z,36.1081,-86.7738,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,NA,NA,NA,NA,Slightly well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,Don't know,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,d2be447c-cfbb-4494-b770-995fd35c38d1,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,35,18,NA,FL_21|FL_19|FL_20,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:53 AM,04/28/2025 11:24:58 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,35,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Single,Independent,"Yes, Mexican, Mexican Am., Chicano",Woman,Yes,United States,"$60,000-$69,999",White,Full-time
2025-04-28T10:19:56Z,2025-04-28T10:24:59Z,IP Address,216.9.239.12,100,302,TRUE,2025-04-28T10:24:59Z,37.751,-97.822,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,Yes,0,0,82.828,0,Moderately well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,No feedback,37e3256b-578e-4cc4-9d4b-eb49b664c5bf,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,35,18,NA,FL_20|FL_19|FL_21,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:51 AM,04/28/2025 11:25:13 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,62,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Separated,Prefer not to say,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$150,000-$174,999",White,Full-time
2025-04-28T10:20:18Z,2025-04-28T10:25:02Z,IP Address,73.196.154.186,100,284,TRUE,2025-04-28T10:25:02Z,40.7053,-74.0866,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Slightly well,Slightly well,Candidate C,Candidate C,Not enough information,Candidate C,Candidate C,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,93fcbdca-67cd-40d3-990c-481854089109,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:14 AM,04/28/2025 11:25:11 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,53,High school graduate - high school diploma or the equivalent (for example: GED),Female,Medicine,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$175,000-$199,999",Black or African American,Full-time
2025-04-28T10:21:39Z,2025-04-28T10:25:04Z,IP Address,71.14.169.194,100,205,TRUE,2025-04-28T10:25:05Z,30.4291,-90.5487,EN,0.699999988079071,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,Not sure,NA,NA,NA,NA,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,81c4a539-be08-400e-8e8c-d69645971728,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_21|FL_19|FL_20,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:21:37 AM,04/28/2025 11:25:08 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,40,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Married,Prefer not to say,Prefer not to say,Man,Yes,United States,"$100,000-$124,999",White,Full-time
2025-04-28T10:20:11Z,2025-04-28T10:25:06Z,IP Address,23.132.80.64,100,295,TRUE,2025-04-28T10:25:07Z,43.9553,-86.4526,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,bd334c14-642d-461f-b7ba-66e6d4210adf,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_21|FL_19|FL_20,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:08 AM,04/28/2025 11:25:10 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,58,"Associate degree (for example: AA, AS)",Female,Education & Training,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$80,000-$89,999",White,Part-time
2025-04-28T10:20:07Z,2025-04-28T10:25:06Z,IP Address,82.163.172.234,100,299,TRUE,2025-04-28T10:25:07Z,39.0469,-77.4903,EN,0.699999988079071,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Moderately well,Slightly well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,2f335e3e-31de-48bb-91ed-4c6f4a58a8d6,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,44,9,NA,FL_21|FL_19|FL_20,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:03 AM,04/28/2025 11:25:18 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,26,"Bachelor's degree (for example: BA, AB, BS)",Male,Social Sciences,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$50,000-$59,999",Black or African American,Full-time
2025-04-28T10:19:47Z,2025-04-28T10:25:08Z,IP Address,172.56.106.54,100,320,TRUE,2025-04-28T10:25:08Z,47.6733,-122.3426,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,0,0,101.062,0,Very well,Slightly well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote is discarded,The Democrat,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,a6732f38-fcf7-4cf7-b96a-5b5dddd7c7a1,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_20|FL_19|FL_21,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:46 AM,04/28/2025 11:25:13 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,49,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$20,000-$29,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:19:58Z,2025-04-28T10:25:09Z,IP Address,165.225.242.200,100,310,TRUE,2025-04-28T10:25:09Z,37.3388,-121.8916,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,15.801,30.626,49.024,3,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,854ceb8b-1d61-4226-8efc-9a74d97245a8,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:52 AM,04/28/2025 11:25:13 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,33,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Business Management & Administration,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$175,000-$199,999",Chinese,Full-time
